InteractionID,CustomerID,AgentID,Date,Month,Category,Channel,FirstResponseMinutes,ResolutionHours,FCR,Escalated,SurveySent,CSATScore,NPSSent,NPSScore
INT519008,C11854,A122,2026-07-25,2026-07,Product Quality,Chat,1.7,6.23,False,False,False,,False,
INT519009,C11975,A121,2026-07-31,2026-07,Product Quality,Email,33.2,3.97,False,False,True,5.0,True,9.0
INT519010,C10535,A108,2026-07-06,2026-07,Product Quality,Email,40.6,14.94,True,False,False,,True,7.0
INT519011,C10085,A107,2026-07-17,2026-07,Product Quality,Chat,1.1,8.72,False,False,True,3.5,False,
INT519012,C11250,A110,2026-07-10,2026-07,Product Quality,Email,5.7,11.46,True,False,False,,False,
INT519013,C11995,A110,2026-07-22,2026-07,Product Quality,Phone,10.9,9.19,True,False,True,5.0,False,
INT519014,C11874,A112,2026-07-15,2026-07,Product Quality,Chat,2.5,13.14,False,True,False,,False,
INT519015,C10807,A105,2026-07-14,2026-07,Product Quality,Social,21.0,5.79,True,False,True,4.5,False,
INT519016,C11976,A119,2026-07-28,2026-07,Product Quality,Social,13.2,2.65,True,False,True,5.0,False,
INT519017,C10269,A106,2026-07-18,2026-07,Product Quality,Phone,8.1,14.52,True,False,False,,False,
INT519018,C11055,A106,2026-07-07,2026-07,Product Quality,Phone,2.2,7.38,True,False,True,4.0,False,
INT519019,C11078,A114,2026-07-04,2026-07,Product Quality,Chat,2.8,6.04,False,False,True,4.0,False,
INT519020,C11481,A122,2026-07-15,2026-07,Product Quality,Chat,1.0,1.9,True,False,False,,False,
INT519021,C11701,A111,2026-07-21,2026-07,Product Quality,Social,14.1,4.63,False,False,False,,False,
INT519022,C11890,A105,2026-07-23,2026-07,Product Quality,Chat,1.8,7.42,True,False,False,,False,
INT519023,C11225,A104,2026-07-23,2026-07,Product Quality,Chat,0.9,2.78,True,False,True,5.0,False,
INT519024,C11889,A109,2026-07-09,2026-07,Product Quality,Chat,2.7,11.79,False,True,False,,False,
INT519025,C10841,A119,2026-07-29,2026-07,Product Quality,Email,13.1,9.76,True,True,True,4.0,False,
INT519026,C10047,A115,2026-07-05,2026-07,Product Quality,Chat,0.5,8.4,True,False,False,,False,
INT519027,C10468,A115,2026-07-08,2026-07,Product Quality,Chat,2.2,3.69,True,False,True,4.0,False,
INT519028,C11556,A107,2026-07-11,2026-07,Product Quality,Phone,21.0,0.6,True,False,False,,False,
INT519029,C12023,A111,2026-07-09,2026-07,Product Quality,Email,1.3,9.86,True,False,True,3.0,False,
INT519030,C10099,A108,2026-07-14,2026-07,Product Quality,Email,9.1,17.33,True,True,True,3.0,True,8.0
INT519031,C10233,A117,2026-07-08,2026-07,Product Quality,Chat,0.5,15.18,True,False,True,5.0,False,
INT519032,C10035,A115,2026-07-29,2026-07,Product Quality,Email,63.0,6.42,True,False,False,,False,
INT519033,C11302,A112,2026-07-08,2026-07,Product Quality,Phone,17.9,3.46,False,False,True,4.0,False,
INT519034,C11049,A122,2026-07-05,2026-07,Product Quality,Email,7.1,15.13,True,False,False,,False,
INT519035,C11782,A115,2026-07-11,2026-07,Product Quality,Chat,3.4,6.0,False,False,False,,False,
INT519036,C11278,A101,2026-07-14,2026-07,Product Quality,Chat,4.8,1.81,False,False,False,,False,
INT519037,C10948,A103,2026-07-02,2026-07,Product Quality,Chat,3.3,9.81,True,False,False,,True,8.0
INT519038,C10353,A113,2026-07-09,2026-07,Product Quality,Chat,2.3,6.17,True,False,False,,False,
INT519039,C11061,A108,2026-07-22,2026-07,Product Quality,Chat,1.1,9.82,False,True,False,,False,
INT519040,C11337,A105,2026-07-12,2026-07,Product Quality,Phone,5.0,4.01,False,False,False,,False,
INT519041,C11438,A109,2026-07-22,2026-07,Product Quality,Phone,5.0,10.18,False,False,True,4.5,False,
INT519042,C12188,A116,2026-07-17,2026-07,Product Quality,Phone,10.7,9.66,True,True,False,,False,
INT519043,C12167,A110,2026-07-06,2026-07,Product Quality,Chat,4.6,1.09,False,False,False,,False,
INT519044,C11025,A109,2026-07-06,2026-07,Product Quality,Email,11.1,7.28,True,False,False,,False,
INT519045,C11308,A107,2026-07-07,2026-07,Product Quality,Phone,5.3,10.55,False,False,False,,False,
INT519046,C10885,A115,2026-07-14,2026-07,Product Quality,Chat,2.2,1.88,True,False,True,4.5,False,
INT519047,C10472,A120,2026-07-29,2026-07,Product Quality,Chat,1.8,3.86,True,False,True,4.0,False,
INT519048,C11428,A116,2026-07-07,2026-07,Product Quality,Email,18.7,9.05,True,False,True,4.0,True,7.0
INT519049,C12169,A117,2026-07-23,2026-07,Product Quality,Chat,1.9,1.53,True,False,False,,False,
INT519050,C12170,A102,2026-07-20,2026-07,Product Quality,Chat,1.1,16.98,False,False,True,4.0,True,9.0
INT519051,C10979,A113,2026-07-20,2026-07,Product Quality,Phone,2.7,3.93,False,False,True,4.0,True,4.0
INT519052,C11022,A122,2026-07-15,2026-07,Product Quality,Email,9.3,7.73,True,False,True,2.5,False,
INT519053,C10533,A107,2026-07-12,2026-07,Product Quality,Phone,18.6,3.57,True,False,True,4.0,True,8.0
INT519054,C11368,A115,2026-07-23,2026-07,Product Quality,Social,24.8,3.09,True,False,True,4.0,True,6.0
INT519055,C11181,A114,2026-07-05,2026-07,Product Quality,Chat,1.5,7.42,False,True,True,3.5,True,8.0
INT519056,C11173,A118,2026-07-21,2026-07,Product Quality,Chat,6.4,3.38,True,False,True,4.5,False,
INT519057,C12088,A103,2026-07-08,2026-07,Product Quality,Social,15.8,4.2,True,False,True,5.0,False,
INT519058,C10982,A117,2026-07-07,2026-07,Product Quality,Chat,1.5,12.67,False,False,True,4.0,False,
INT519059,C11728,A101,2026-07-17,2026-07,Product Quality,Chat,4.9,10.07,True,False,True,4.0,False,
INT519060,C10621,A112,2026-07-15,2026-07,Product Quality,Phone,8.5,3.92,True,False,True,3.5,False,
INT519061,C11642,A122,2026-07-26,2026-07,Product Quality,Phone,8.1,12.48,False,False,True,4.0,False,
INT519062,C10680,A107,2026-07-07,2026-07,Product Quality,Chat,4.3,14.77,True,False,True,5.0,False,
INT519063,C10213,A109,2026-07-25,2026-07,Product Quality,Chat,1.3,10.91,False,False,False,,False,
INT519064,C10848,A115,2026-07-07,2026-07,Product Quality,Chat,1.8,12.21,False,False,True,4.0,True,4.0
INT519065,C10598,A116,2026-07-12,2026-07,Product Quality,Phone,1.5,14.07,True,False,True,4.5,False,
INT519066,C10652,A103,2026-07-22,2026-07,Product Quality,Phone,10.4,6.35,True,False,False,,True,4.0
INT519067,C10362,A112,2026-07-11,2026-07,Product Quality,Chat,3.3,7.73,False,False,True,5.0,False,
INT519068,C10440,A107,2026-07-05,2026-07,Product Quality,Email,23.2,8.69,False,False,True,4.5,False,
INT519069,C12138,A122,2026-07-14,2026-07,Product Quality,Phone,8.3,3.21,True,False,False,,True,5.0
INT519070,C11955,A113,2026-07-02,2026-07,Product Quality,Email,12.6,10.56,False,True,False,,False,
INT519071,C10268,A114,2026-07-15,2026-07,Product Quality,Chat,2.7,3.34,True,False,False,,False,
INT519072,C11310,A121,2026-07-11,2026-07,Product Quality,Phone,13.6,11.28,True,False,True,4.5,False,
INT519073,C11495,A119,2026-07-09,2026-07,Product Quality,Chat,3.3,13.9,False,True,True,4.5,False,
INT519074,C10751,A106,2026-07-07,2026-07,Product Quality,Chat,2.2,7.76,True,False,True,4.0,True,7.0
INT519075,C10533,A119,2026-07-20,2026-07,Product Quality,Email,20.7,24.1,True,False,True,4.5,False,
INT519076,C11362,A102,2026-07-03,2026-07,Product Quality,Email,31.2,10.82,True,False,False,,False,
INT519077,C10934,A102,2026-07-23,2026-07,Product Quality,Email,5.1,15.01,False,False,False,,False,
INT519078,C11831,A117,2026-07-30,2026-07,Product Quality,Phone,10.3,11.7,True,False,True,4.5,True,7.0
INT519079,C11465,A119,2026-07-10,2026-07,Product Quality,Chat,0.8,8.04,True,False,False,,False,
INT519080,C11428,A115,2026-07-28,2026-07,Product Quality,Email,5.9,3.86,True,False,True,5.0,False,
INT519081,C11797,A122,2026-07-15,2026-07,Product Quality,Chat,2.5,4.03,True,False,True,4.5,False,
INT519082,C11229,A110,2026-07-10,2026-07,Product Quality,Chat,3.9,3.59,True,False,True,4.5,False,
INT519083,C11250,A116,2026-07-31,2026-07,Product Quality,Phone,6.6,1.05,True,False,True,3.0,False,
INT519084,C10044,A108,2026-07-02,2026-07,Product Quality,Chat,1.0,5.61,False,False,True,3.5,False,
INT519085,C10314,A118,2026-07-25,2026-07,Product Quality,Phone,9.5,5.62,False,False,True,4.0,False,
INT519086,C10910,A102,2026-07-22,2026-07,Product Quality,Phone,17.8,19.29,True,False,True,4.5,True,6.0
INT519087,C11890,A107,2026-07-23,2026-07,Product Quality,Chat,0.5,4.19,True,False,True,5.0,False,
INT519088,C10081,A102,2026-07-26,2026-07,Product Quality,Social,13.6,8.35,True,False,False,,False,
INT519089,C11075,A121,2026-07-09,2026-07,Product Quality,Phone,8.6,5.27,True,False,True,4.0,False,
INT519090,C11666,A115,2026-07-13,2026-07,Product Quality,Chat,4.8,8.44,False,False,True,4.0,False,
INT519091,C10662,A111,2026-07-27,2026-07,Product Quality,Email,16.4,4.59,False,True,False,,False,
INT519092,C11354,A107,2026-07-15,2026-07,Product Quality,Phone,9.6,0.95,True,False,False,,False,
INT519093,C11794,A119,2026-07-29,2026-07,Product Quality,Social,14.8,15.37,True,False,True,5.0,True,10.0
INT519094,C10847,A120,2026-07-20,2026-07,Product Quality,Chat,0.5,6.53,False,False,False,,False,
INT519095,C10631,A110,2026-07-22,2026-07,Product Quality,Chat,3.2,5.3,True,False,False,,False,
INT519096,C10407,A118,2026-07-01,2026-07,Product Quality,Phone,16.2,12.35,False,False,False,,True,5.0
INT519097,C11465,A120,2026-07-12,2026-07,Product Quality,Email,8.7,4.91,True,False,True,4.5,False,
INT519098,C10290,A122,2026-07-30,2026-07,Product Quality,Email,27.9,9.47,False,False,True,3.0,False,
INT519099,C10640,A119,2026-07-10,2026-07,Product Quality,Chat,1.7,15.07,True,False,False,,False,
INT519100,C10338,A111,2026-07-27,2026-07,Product Quality,Chat,1.8,7.28,True,True,True,4.0,False,
INT519101,C10839,A116,2026-07-09,2026-07,Product Quality,Social,31.4,3.33,True,False,True,5.0,False,
INT519102,C11757,A112,2026-07-12,2026-07,Product Quality,Chat,3.2,13.79,True,False,True,4.0,False,
INT519103,C11600,A107,2026-07-04,2026-07,Product Quality,Phone,21.2,10.0,False,False,False,,False,
INT519104,C10545,A106,2026-07-16,2026-07,Product Quality,Email,26.6,8.03,True,False,True,3.5,False,
INT519105,C11357,A114,2026-07-19,2026-07,Product Quality,Chat,1.5,6.49,True,False,True,4.5,False,
INT519106,C10892,A146,2026-07-19,2026-07,Billing & Payments,Phone,15.4,3.41,True,False,True,4.5,False,
INT519107,C11150,A149,2026-07-03,2026-07,Billing & Payments,Email,5.4,6.03,False,False,True,5.0,False,
INT519108,C10034,A147,2026-07-20,2026-07,Billing & Payments,Chat,0.7,5.14,True,False,True,5.0,False,
INT519109,C11333,A142,2026-07-19,2026-07,Billing & Payments,Phone,8.7,5.06,True,False,True,5.0,True,5.0
INT519110,C11226,A143,2026-07-03,2026-07,Billing & Payments,Chat,1.6,1.69,True,False,False,,False,
INT519111,C10532,A142,2026-07-10,2026-07,Billing & Payments,Email,8.5,1.9,False,False,True,4.0,False,
INT519112,C10675,A145,2026-07-22,2026-07,Billing & Payments,Phone,6.5,3.2,True,False,False,,False,
INT519113,C11939,A148,2026-07-06,2026-07,Billing & Payments,Email,6.5,5.39,True,False,True,4.5,False,
INT519114,C10947,A146,2026-07-23,2026-07,Billing & Payments,Chat,2.5,4.86,True,False,True,4.5,False,
INT519115,C10026,A146,2026-07-11,2026-07,Billing & Payments,Social,7.6,1.9,True,False,True,5.0,False,
INT519116,C11936,A143,2026-07-17,2026-07,Billing & Payments,Phone,17.1,4.46,True,False,True,4.5,True,10.0
INT519117,C11648,A142,2026-07-01,2026-07,Billing & Payments,Chat,1.7,2.79,True,False,False,,True,5.0
INT519118,C10718,A148,2026-07-30,2026-07,Billing & Payments,Chat,0.5,6.51,True,False,True,4.0,False,
INT519119,C10951,A149,2026-07-23,2026-07,Billing & Payments,Chat,1.5,3.5,True,False,False,,False,
INT519120,C11596,A148,2026-07-13,2026-07,Billing & Payments,Chat,1.7,2.06,True,False,True,4.5,False,
INT519121,C11998,A148,2026-07-10,2026-07,Billing & Payments,Chat,2.4,2.42,True,False,True,4.5,False,
INT519122,C10856,A145,2026-07-08,2026-07,Billing & Payments,Email,16.9,0.78,True,False,False,,False,
INT519123,C11391,A148,2026-07-31,2026-07,Billing & Payments,Phone,4.4,4.22,True,False,True,5.0,True,7.0
INT519124,C10854,A149,2026-07-28,2026-07,Billing & Payments,Email,10.5,1.82,True,False,True,5.0,False,
INT519125,C10193,A143,2026-07-29,2026-07,Billing & Payments,Chat,1.1,3.46,True,False,True,4.5,False,
INT519126,C12173,A149,2026-07-28,2026-07,Billing & Payments,Email,10.3,2.24,True,False,False,,False,
INT519127,C10369,A143,2026-07-19,2026-07,Billing & Payments,Chat,0.7,4.75,False,False,True,5.0,False,
INT519128,C11812,A145,2026-07-23,2026-07,Billing & Payments,Phone,9.0,2.16,True,False,False,,False,
INT519129,C10938,A143,2026-07-26,2026-07,Billing & Payments,Chat,1.3,0.7,True,False,False,,False,
INT519130,C11272,A149,2026-07-10,2026-07,Billing & Payments,Chat,1.6,4.64,True,False,False,,False,
INT519131,C10442,A149,2026-07-04,2026-07,Billing & Payments,Phone,15.5,2.03,True,False,True,3.5,False,
INT519132,C10035,A145,2026-07-13,2026-07,Billing & Payments,Email,6.5,1.33,True,False,True,5.0,True,6.0
INT519133,C12088,A145,2026-07-09,2026-07,Billing & Payments,Email,17.1,1.39,True,False,False,,False,
INT519134,C11844,A143,2026-07-09,2026-07,Billing & Payments,Email,12.0,2.18,True,False,True,4.5,True,10.0
INT519135,C12028,A144,2026-07-07,2026-07,Billing & Payments,Chat,0.5,3.51,True,False,True,4.5,False,
INT519136,C11955,A147,2026-07-19,2026-07,Billing & Payments,Chat,2.0,1.46,False,True,True,3.0,True,4.0
INT519137,C12171,A145,2026-07-10,2026-07,Billing & Payments,Email,12.7,0.47,True,False,True,5.0,False,
INT519138,C11761,A142,2026-07-31,2026-07,Billing & Payments,Social,4.2,1.63,True,False,True,5.0,False,
INT519139,C11775,A145,2026-07-24,2026-07,Billing & Payments,Chat,0.6,4.48,True,False,True,4.0,False,
INT519140,C10616,A148,2026-07-07,2026-07,Billing & Payments,Chat,0.5,2.31,True,False,True,4.5,False,
INT519141,C11465,A149,2026-07-22,2026-07,Billing & Payments,Chat,1.0,9.59,True,False,True,4.5,False,
INT519142,C12154,A142,2026-07-25,2026-07,Billing & Payments,Phone,7.5,0.44,True,False,True,4.5,True,10.0
INT519143,C10167,A143,2026-07-31,2026-07,Billing & Payments,Chat,1.5,1.55,True,False,False,,False,
INT519144,C11513,A148,2026-07-30,2026-07,Billing & Payments,Email,19.8,1.77,True,False,False,,True,10.0
INT519145,C11158,A147,2026-07-18,2026-07,Billing & Payments,Chat,1.8,5.64,False,False,False,,True,5.0
INT519146,C11481,A147,2026-07-27,2026-07,Billing & Payments,Email,4.4,6.83,True,False,False,,False,
INT519147,C10199,A144,2026-07-18,2026-07,Billing & Payments,Chat,1.6,9.12,False,False,True,4.0,False,
INT519148,C11518,A142,2026-07-13,2026-07,Billing & Payments,Phone,7.7,11.38,True,False,False,,False,
INT519149,C10573,A148,2026-07-14,2026-07,Billing & Payments,Phone,3.4,1.63,True,False,True,5.0,False,
INT519150,C11736,A148,2026-07-06,2026-07,Billing & Payments,Phone,20.1,1.12,True,False,False,,False,
INT519151,C12149,A143,2026-07-30,2026-07,Billing & Payments,Phone,8.9,10.63,True,False,False,,False,
INT519152,C11589,A149,2026-07-21,2026-07,Billing & Payments,Chat,1.5,8.3,True,False,False,,True,8.0
INT519153,C10499,A146,2026-07-22,2026-07,Billing & Payments,Chat,4.2,7.33,True,False,True,5.0,True,10.0
INT519154,C11890,A147,2026-07-27,2026-07,Billing & Payments,Chat,1.3,2.62,True,False,False,,False,
INT519155,C10512,A148,2026-07-31,2026-07,Billing & Payments,Chat,1.7,6.4,True,False,False,,False,
INT519156,C10862,A149,2026-07-30,2026-07,Billing & Payments,Phone,30.9,3.34,True,False,False,,False,
INT519157,C11314,A142,2026-07-18,2026-07,Billing & Payments,Phone,1.9,3.39,True,False,True,5.0,False,
INT519158,C11025,A146,2026-07-13,2026-07,Billing & Payments,Phone,4.6,2.61,False,False,True,4.0,False,
INT519159,C10928,A146,2026-07-30,2026-07,Billing & Payments,Chat,2.2,2.12,False,False,True,4.5,False,
INT519160,C12028,A146,2026-07-05,2026-07,Billing & Payments,Email,11.5,6.31,True,False,True,4.0,False,
INT519161,C11757,A145,2026-07-26,2026-07,Billing & Payments,Email,12.3,3.92,True,False,False,,True,7.0
INT519162,C10582,A145,2026-07-29,2026-07,Billing & Payments,Chat,0.5,2.95,True,False,False,,False,
INT519163,C11154,A142,2026-07-12,2026-07,Billing & Payments,Phone,11.9,4.06,True,False,True,5.0,False,
INT519164,C11954,A148,2026-07-22,2026-07,Billing & Payments,Chat,1.1,3.71,True,False,True,5.0,True,7.0
INT519165,C10123,A148,2026-07-20,2026-07,Billing & Payments,Email,21.1,3.84,True,False,False,,False,
INT519166,C11972,A145,2026-07-12,2026-07,Billing & Payments,Chat,0.6,2.98,True,False,True,5.0,False,
INT519167,C11180,A143,2026-07-15,2026-07,Billing & Payments,Email,7.7,5.86,True,False,True,4.5,False,
INT519168,C11701,A142,2026-07-13,2026-07,Billing & Payments,Phone,2.0,3.66,False,False,False,,False,
INT519169,C11481,A142,2026-07-19,2026-07,Billing & Payments,Chat,1.2,10.81,True,False,True,5.0,False,
INT519170,C10965,A143,2026-07-10,2026-07,Billing & Payments,Chat,2.3,1.77,True,False,True,5.0,False,
INT519171,C10522,A147,2026-07-06,2026-07,Billing & Payments,Phone,3.4,4.1,True,False,True,5.0,False,
INT519172,C11856,A142,2026-07-09,2026-07,Billing & Payments,Chat,5.4,5.31,True,False,True,5.0,False,
INT519173,C11849,A149,2026-07-08,2026-07,Billing & Payments,Phone,13.5,4.18,True,False,True,4.5,False,
INT519174,C11848,A144,2026-07-12,2026-07,Billing & Payments,Chat,1.1,1.33,True,False,True,4.0,False,
INT519175,C11407,A142,2026-07-11,2026-07,Billing & Payments,Phone,10.8,4.24,True,False,False,,True,7.0
INT519176,C11452,A144,2026-07-20,2026-07,Billing & Payments,Chat,2.3,4.01,True,False,True,4.5,False,
INT519177,C10784,A147,2026-07-07,2026-07,Billing & Payments,Phone,5.7,6.41,True,False,False,,False,
INT519178,C11167,A148,2026-07-25,2026-07,Billing & Payments,Chat,1.1,4.78,True,False,False,,True,10.0
INT519179,C11874,A147,2026-07-29,2026-07,Billing & Payments,Phone,8.9,5.95,False,False,True,5.0,False,
INT519180,C10034,A145,2026-07-20,2026-07,Billing & Payments,Chat,1.9,3.67,True,False,True,4.5,False,
INT519181,C10135,A142,2026-07-31,2026-07,Billing & Payments,Phone,12.7,1.45,True,False,False,,False,
INT519182,C11675,A142,2026-07-29,2026-07,Billing & Payments,Email,21.1,0.95,True,False,False,,False,
INT519183,C11544,A148,2026-07-13,2026-07,Billing & Payments,Phone,14.8,1.25,True,False,True,5.0,False,
INT519184,C12074,A145,2026-07-08,2026-07,Billing & Payments,Email,3.6,4.29,True,False,True,5.0,False,
INT519185,C11537,A146,2026-07-17,2026-07,Billing & Payments,Phone,6.0,1.67,True,False,True,4.0,False,
INT519186,C10198,A125,2026-07-11,2026-07,Website/App Experience,Chat,1.5,5.54,False,False,False,,False,
INT519187,C11778,A129,2026-07-25,2026-07,Website/App Experience,Phone,18.0,9.81,True,False,True,3.5,False,
INT519188,C11959,A131,2026-07-02,2026-07,Website/App Experience,Chat,2.1,4.54,True,False,True,4.0,False,
INT519189,C10826,A125,2026-07-10,2026-07,Website/App Experience,Phone,5.4,3.07,False,True,False,,False,
INT519190,C10476,A132,2026-07-17,2026-07,Website/App Experience,Chat,1.4,4.7,False,False,True,4.5,False,
INT519191,C10476,A127,2026-07-06,2026-07,Website/App Experience,Chat,4.0,14.7,True,False,False,,False,
INT519192,C10509,A132,2026-07-12,2026-07,Website/App Experience,Social,2.3,6.19,True,False,False,,True,8.0
INT519193,C10858,A127,2026-07-11,2026-07,Website/App Experience,Chat,0.9,6.51,True,False,False,,False,
INT519194,C10053,A127,2026-07-03,2026-07,Website/App Experience,Phone,19.6,3.23,False,False,False,,True,9.0
INT519195,C12089,A126,2026-07-04,2026-07,Website/App Experience,Chat,6.0,10.08,True,False,True,5.0,False,
INT519196,C11063,A132,2026-07-29,2026-07,Website/App Experience,Chat,1.7,3.77,True,False,False,,False,
INT519197,C11030,A126,2026-07-22,2026-07,Website/App Experience,Social,6.9,16.32,False,False,False,,False,
INT519198,C10943,A125,2026-07-10,2026-07,Website/App Experience,Chat,3.6,9.69,True,False,True,5.0,False,
INT519199,C10782,A128,2026-07-28,2026-07,Website/App Experience,Chat,4.2,11.67,False,False,False,,True,7.0
INT519200,C11884,A127,2026-07-05,2026-07,Website/App Experience,Chat,3.3,2.53,True,False,False,,False,
INT519201,C11917,A130,2026-07-02,2026-07,Website/App Experience,Chat,2.7,7.98,False,False,True,4.0,True,7.0
INT519202,C11890,A124,2026-07-24,2026-07,Website/App Experience,Phone,8.0,12.79,True,False,False,,True,7.0
INT519203,C10571,A132,2026-07-28,2026-07,Website/App Experience,Chat,0.9,6.16,True,False,True,4.5,True,7.0
INT519204,C11473,A127,2026-07-07,2026-07,Website/App Experience,Phone,8.4,9.38,True,False,True,5.0,False,
INT519205,C11240,A128,2026-07-04,2026-07,Website/App Experience,Phone,12.6,3.08,False,False,True,4.0,False,
INT519206,C11913,A127,2026-07-15,2026-07,Website/App Experience,Chat,0.8,5.15,True,False,True,4.5,False,
INT519207,C10499,A129,2026-07-02,2026-07,Website/App Experience,Chat,2.4,11.43,False,True,True,3.5,False,
INT519208,C11120,A130,2026-07-09,2026-07,Website/App Experience,Chat,4.2,3.34,True,False,False,,False,
INT519209,C12094,A125,2026-07-20,2026-07,Website/App Experience,Email,26.4,9.54,True,False,False,,False,
INT519210,C11152,A131,2026-07-03,2026-07,Website/App Experience,Phone,35.0,8.03,False,False,True,3.5,False,
